draws,first_name,height,last_name,losses,reach,stance,url,weight,wins,fighter_id,SApM,SLpM,Str. Acc.,Str. Def,Sub. Avg.,TD Acc.,TD Avg.,TD Def.
0,Shayna,"5' 7""",Baszler,10,"67.0""",Orthodox,8ef4a91ac694b7ce,135 lbs.,15,175,6.36,2.49,30%,51%,1.3,18%,0.67,44%
0,Chris,"5' 7""",Beal,3,"69.0""",Orthodox,55f446032177b119,125 lbs.,10,176,3.18,3.45,35%,61%,0.2,58%,1.60,78%
0,Rudy,"5' 11""",Bears,11,--,Southpaw,74f13066b1417ef3,170 lbs.,13,177,2.53,1.27,29%,50%,0.0,0%,0.00,0%
0,Salvador,"5' 9""",Becerra,2,--,,4fd76e7ba8313457,155 lbs.,5,178,3.83,4.57,31%,58%,0.0,0%,0.00,66%
0,Ariel,"5' 6""",Beck,5,"66.0""",,b96939f2b8d88e82,125 lbs.,4,179,4.31,4.44,34%,64%,0.0,0%,0.00,0%
0,Jeff,"5' 6""",Bedard,3,--,Orthodox,93bf96be327fcd98,145 lbs.,13,180,0.00,0.80,51%,100%,2.6,66%,3.43,100%
0,Eric,"6' 2""",Bedard,7,--,,ce05955c26c3c090,239 lbs.,6,181,8.54,6.37,35%,52%,0.0,0%,0.00,0%
1,Johnny,"5' 10""",Bedford,13,"71.0""",Orthodox,ffc3e6daaa6da0b7,135 lbs.,19,182,1.75,4.53,50%,63%,0.0,62%,1.83,62%
1,Chase,"5' 7""",Beebe,8,"67.0""",Orthodox,b16a7e6a627e9789,135 lbs.,19,183,1.64,2.17,38%,69%,0.9,42%,2.49,41%
0,Lyle,"5' 10""",Beerbohm,2,--,Southpaw,babc6b5745335f18,155 lbs.,15,184,1.61,1.98,55%,54%,0.3,23%,2.10,64%
0,Mirsad,"5' 8""",Bektic,1,"70.0""",Orthodox,cbd3e590a85b18c5,145 lbs.,12,185,1.20,3.14,49%,67%,0.5,53%,4.02,100%
0,Alan,"6' 2""",Belcher,7,"73.0""",Orthodox,4130a743d9d22163,185 lbs.,17,186,3.10,2.70,41%,59%,0.9,26%,0.44,55%
0,Vitor,"6' 0""",Belfort,13,"74.0""",Southpaw,0ee783aa00e468f0,185 lbs.,26,187,2.85,1.63,46%,50%,0.6,60%,1.05,53%
0,Joey,"6' 1""",Beltran,9,"75.0""",Orthodox,46baf0f57edfa4df,185 lbs.,15,188,5.27,4.92,36%,54%,0.0,18%,0.48,75%
0,Marco,"5' 8""",Beltran,7,"69.0""",Orthodox,ec71a892fada28c7,125 lbs.,8,189,1.93,2.07,37%,63%,0.2,50%,0.70,46%
0,Joseph,"5' 4""",Benavidez,4,"65.0""",Southpaw,80eacd4da0617c57,125 lbs.,25,190,2.36,3.42,33%,65%,0.8,29%,1.21,66%
0,Mike,"6' 0""",Bencic,2,--,Orthodox,a71feb7ea7592a71,215 lbs.,1,191,3.32,0.00,0%,53%,0.0,0%,0.00,0%
1,Dave,"6' 2""",Beneteau,5,--,Orthodox,9fd1f08dd4aec14a,250 lbs.,6,192,0.00,0.00,0%,0%,0.0,0%,0.00,0%
1,Karla,"5' 3""",Benitez,2,--,,6104730621ff318d,113 lbs.,6,193,2.40,0.00,0%,57%,0.0,0%,0.00,100%
0,Gabriel,"5' 8""",Benitez,7,"71.0""",Southpaw,436f970c9ea9169c,145 lbs.,20,194,2.60,4.14,42%,73%,1.6,0%,0.00,56%
2,Charles,"5' 8""",Bennett,23,--,Orthodox,8dc4f34c1f50d00d,155 lbs.,25,195,1.35,1.39,39%,64%,2.0,100%,2.02,36%
0,Josh,"6' 4""",Bennett,13,--,Orthodox,c3ac8d0da7b05772,259 lbs.,12,196,5.80,2.90,40%,43%,0.0,100%,1.50,100%
1,DeAnna,"5' 4""",Bennett,3,"68.0""",,404ecb2700844072,125 lbs.,8,197,3.27,3.13,58%,58%,1.0,0%,0.00,0%
0,Lance,"5' 11""",Benoist,2,"73.0""",Southpaw,5431dccc09118234,170 lbs.,7,198,2.70,3.68,51%,56%,0.0,33%,1.50,61%
0,Joe,"5' 9""",Benoit,4,--,Orthodox,a30f6d375dea5f9b,170 lbs.,11,199,0.00,0.00,0%,100%,0.0,0%,0.00,0%
0,Ryan,"5' 5""",Benoit,5,"68.0""",Orthodox,20999e27ddd94bda,125 lbs.,10,200,3.20,2.38,36%,59%,0.2,20%,0.24,62%
2,Pat,"5' 9""",Benson,6,--,,a25f3dc0df974597,155 lbs.,3,201,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Len,"5' 9""",Bentley,4,--,,592d23aed850e652,155 lbs.,9,202,0.00,0.00,0%,0%,0.0,0%,0.00,0%
2,Steve,"5' 11""",Berger,22,--,Orthodox,21b1132949f2a9b0,170 lbs.,21,203,3.26,1.00,27%,36%,1.7,40%,0.84,16%
1,Bret,"5' 9""",Bergmark,1,--,,2891c9f7b26b26fc,170 lbs.,6,204,2.78,2.78,52%,37%,4.2,100%,4.17,50%
0,Keith,"6' 0""",Berish,1,"73.0""",Orthodox,e3779ef06e98f185,205 lbs.,5,205,4.81,3.58,36%,62%,0.0,40%,1.76,0%
0,Dennis,"5' 6""",Bermudez,8,"66.0""",Orthodox,6f242453c91a5af0,145 lbs.,17,206,3.20,4.59,46%,58%,1.1,38%,3.60,82%
0,Manny,"5' 10""",Bermudez,0,"71.0""",Orthodox,2dc1bc1a02961656,135 lbs.,12,207,2.52,1.59,42%,64%,6.0,20%,1.99,0%
0,Dave,--,Berry,1,--,,b3bbe88fecd6a0d2,--,0,208,0.00,0.00,0%,0%,0.0,0%,0.00,0%
1,Keith,"6' 1""",Berry,9,--,,0b935b9bbbe5fc07,185 lbs.,10,209,7.50,0.00,0%,45%,0.0,0%,0.00,0%
0,Dieusel,"5' 9""",Berto,3,--,,0db70ca89e1c7374,200 lbs.,0,210,0.00,0.00,0%,0%,0.0,0%,0.00,0%
1,Edson,"5' 6""",Berto,9,--,Orthodox,66766984842c13dc,155 lbs.,16,211,4.62,1.76,36%,47%,2.7,40%,5.47,0%
0,Allen,"5' 8""",Berube,3,--,Orthodox,aebfb84d1f6d2d8c,155 lbs.,4,212,0.92,0.92,80%,33%,3.4,100%,6.87,0%
0,Anton,"6' 2""",Berzin,1,--,Orthodox,8ba8e8d7eafa7267,205 lbs.,5,213,6.80,4.40,46%,67%,1.0,28%,2.00,0%
0,Scott,"6' 4""",Bessac,6,--,,3f24c96753dbd9f9,245 lbs.,4,214,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Matt,"5' 10""",Bessette,8,"70.0""",Orthodox,0b8d512c79b4baf3,145 lbs.,22,215,4.22,4.63,41%,59%,0.5,50%,0.94,58%
0,Fernando,--,Bettega,5,--,,a524710c3ef918fa,170 lbs.,7,216,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Arjan,"6' 1""",Bhullar,1,"75.0""",Orthodox,7e511f8d842a109d,245 lbs.,7,217,2.05,1.50,48%,68%,0.0,75%,2.05,0%
0,Magomed,"5' 5""",Bibulatov,1,"65.0""",Orthodox,87f19d19f4cb73f8,125 lbs.,14,218,1.08,3.37,44%,60%,0.0,28%,1.80,100%
0,David,"5' 10""",Bielkheden,9,"71.0""",Orthodox,1efa064872f089d0,155 lbs.,16,219,1.64,1.11,57%,54%,0.0,63%,2.65,14%
0,Jeremiah,"5' 9""",Billington,2,--,Orthodox,b3b6e80b7d5f8f0d,205 lbs.,11,220,7.06,1.60,62%,35%,0.0,0%,0.00,50%
1,Scott,"5' 10""",Bills,9,--,,53f02bbc41d99432,170 lbs.,8,221,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Anthony,"5' 8""",Birchak,3,"69.0""",Orthodox,c5a126ace82a6025,135 lbs.,13,222,2.26,3.98,35%,66%,0.0,16%,0.68,83%
0,Michael,"6' 1""",Bisping,9,"75.0""",Orthodox,2b93ebd9f5417ad2,185 lbs.,31,223,2.71,4.33,38%,65%,0.3,43%,1.05,63%
0,Amaury,"5' 9""",Bitetti,2,--,Orthodox,7a359ef685a304a7,185 lbs.,5,224,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Jan,"6' 2""",Blachowicz,7,"78.0""",Orthodox,99df7d0a2a08a8a8,205 lbs.,22,225,3.17,3.79,49%,52%,0.3,52%,1.57,57%
1,Jason,"5' 8""",Black,4,--,Orthodox,b2f743746e8dcfa2,155 lbs.,23,226,2.60,1.06,47%,45%,6.2,33%,0.48,28%
1,Brad,"5' 10""",Blackburn,13,"73.0""",Orthodox,7e69a4b0961aa555,170 lbs.,18,227,3.59,4.55,35%,65%,0.7,50%,0.93,76%
0,Jason,--,Blackford,3,--,,619d807fa54ae8f7,--,2,228,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Tom,--,Blackledge,7,--,,2adb11835acd815b,205 lbs.,10,229,2.55,2.91,61%,46%,0.0,0%,0.00,75%
1,Maximo,"5' 8""",Blanco,8,"71.0""",Orthodox,4a1329cc8eb0928a,145 lbs.,12,230,3.19,4.11,44%,66%,0.3,36%,1.85,63%
0,David,"5' 7""",Blanco,0,--,,ebf298f8ac7e232b,145 lbs.,2,231,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Curtis,"6' 4""",Blaydes,1,"80.0""",Orthodox,fa6796c55d6c5440,265 lbs.,9,232,2.63,4.49,49%,56%,0.0,54%,7.29,25%
0,Arlene,"5' 5""",Blencowe,6,--,,35d6337320a4ae48,145 lbs.,9,233,2.10,2.31,43%,43%,0.6,0%,0.00,55%
0,Byron,"5' 8""",Bloodworth,3,"69.0""",Orthodox,ecdf14f4f8643d39,135 lbs.,6,234,5.18,1.82,28%,50%,0.0,0%,0.00,0%
0,Dan,"6' 2""",Bobish,9,--,Southpaw,f348d05403fad037,345 lbs.,17,235,1.74,2.06,44%,34%,1.6,42%,2.44,0%
0,Mark,"5' 8""",Bocek,5,"75.0""",Orthodox,cf9d24e4bd0cf2ce,155 lbs.,12,236,2.32,2.34,43%,60%,1.3,36%,3.65,31%
0,Kyle,"5' 7""",Bochniak,3,"70.0""",Orthodox,c5af5750e8bae4f0,145 lbs.,8,237,4.31,2.56,31%,60%,0.0,20%,1.00,62%
0,James,"6' 4""",Bochnovic,2,"81.0""",Orthodox,984d15d5dc7bfcf9,205 lbs.,8,238,5.19,0.63,20%,22%,0.0,0%,0.00,0%
0,Jeremy,--,Boczulak,2,--,,1afd74f8cb0719f3,--,0,239,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Tim,"6' 0""",Boetsch,12,"74.0""",Orthodox,c80095f6092271a7,185 lbs.,21,240,2.86,2.94,51%,56%,0.8,35%,1.56,57%
0,Galore,"5' 11""",Bofando,3,"72.0""",Switch,8a56ea383fd26e52,170 lbs.,5,241,3.63,3.63,45%,54%,0.0,100%,2.37,50%
0,Jay,--,Bogan,6,--,,53c21779d84ceb75,145 lbs.,6,242,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Derek,"6' 4""",Bohi,5,--,,70a1c7626b5e0599,260 lbs.,8,243,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Jerry,"5' 11""",Bohlander,4,--,Orthodox,93892752c5fc23ca,199 lbs.,11,244,0.00,0.00,0%,0%,0.0,0%,0.00,0%
2,Kotetsu,"5' 9""",Boku,7,--,Orthodox,d227958e8a0c1466,154 lbs.,18,245,2.80,2.47,42%,53%,0.0,0%,0.00,0%
0,Kyle,"6' 2""",Bolt,4,--,,9d455d5cfe6a0e35,185 lbs.,8,246,7.27,7.27,52%,45%,0.0,0%,0.00,0%
2,Luc,"6' 2""",Bondole,2,--,,8691881b31c16b88,205 lbs.,5,247,2.04,3.35,51%,62%,1.8,0%,0.00,0%
1,Tony,"6' 2""",Bonello,2,--,,702a72aa7a266d86,185 lbs.,16,248,12.62,0.62,33%,10%,0.0,0%,0.00,0%
1,Jesse,"6' 0""",Bongfeldt,5,--,Orthodox,934de214814b8ff4,185 lbs.,15,249,1.01,2.91,62%,50%,0.0,33%,1.51,33%
0,Marcos,"5' 10""",Bonilla,4,--,,d311fbefff44a39b,145 lbs.,4,250,0.47,0.47,12%,94%,0.0,0%,0.00,0%
0,Stephan,"6' 4""",Bonnar,8,"78.0""",Orthodox,c6a33ff198aaaeeb,205 lbs.,17,251,3.01,2.76,38%,52%,1.0,40%,1.32,60%
0,Ray,"5' 4""",Borg,3,"63.0""",Orthodox,a4de54ea806fb525,125 lbs.,11,252,1.92,1.31,48%,47%,1.4,44%,2.91,39%
0,Igor,"6' 0""",Borisov,1,--,Orthodox,0313bf497de9c470,235 lbs.,1,253,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Steve,"5' 11""",Bosse,2,"72.0""",Orthodox,e023fa2e648ea0f1,205 lbs.,12,254,5.38,5.99,52%,50%,0.0,33%,0.92,100%
0,Marcus,"6' 1""",Bossett,3,--,Orthodox,e8fb8e53bc2e29d6,215 lbs.,1,255,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Chris,--,Bostick,3,--,,239224bedeb2c7a4,--,6,256,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Poliana,"5' 8""",Botelho,1,--,Orthodox,5c126c6aac3ef364,125 lbs.,6,257,1.80,4.47,63%,53%,0.0,100%,1.00,100%
0,Francois,"6' 2""",Botha,1,--,Orthodox,545d549d6bf87187,260 lbs.,0,258,1.05,0.00,0%,77%,0.0,0%,0.00,0%
0,Gregory,"6' 2""",Bouchelaghem,4,--,Switch,59851163aaf1aed8,183 lbs.,5,259,1.53,0.27,21%,36%,0.0,0%,0.00,50%
0,Roy,"6' 0""",Boughton,8,--,,2aaf0181432adf0b,205 lbs.,14,260,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Rich,"5' 7""",Bouphanouvong,4,--,,611b9c068c9e2c44,170 lbs.,1,261,0.00,0.00,0%,0%,0.0,0%,0.00,0%
1,Mike,"6' 0""",Bourke,16,--,Orthodox,dfdd0c5dd0d4bc23,275 lbs.,10,262,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Jess,--,Bouscal,2,--,,38b1417ec17072da,155 lbs.,3,263,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Tai,"5' 11""",Bowden,1,--,,2efbc83a6b9b7f86,230 lbs.,1,264,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Melton,"6' 0""",Bowen,1,--,Orthodox,81ca2c245b19b3c5,225 lbs.,0,265,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Brian,"5' 7""",Bowles,3,"70.0""",Orthodox,b26d3e3746fb4024,135 lbs.,10,266,2.98,2.36,26%,64%,1.4,70%,1.39,54%
0,Roger,"5' 9""",Bowling,5,"68.0""",Orthodox,3b9f723e2720a238,155 lbs.,11,267,3.86,3.90,47%,51%,0.9,43%,3.09,27%
0,Blake,"6' 2""",Bowman,4,--,,a95a0504fd73bd3e,170 lbs.,2,268,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Ashe,"5' 9""",Bowman,10,--,,8a0a35e7c74bebcc,155 lbs.,9,269,4.86,2.43,42%,57%,0.0,0%,0.00,0%
0,Kyle,"5' 9""",Bradley,8,"71.0""",Orthodox,a6959da32f0e6b5d,155 lbs.,15,270,3.45,1.99,40%,58%,0.0,50%,0.65,40%
0,Paul,"5' 9""",Bradley,3,--,Orthodox,c7011de4765d2497,170 lbs.,18,271,4.13,2.26,32%,56%,0.0,16%,1.12,100%
2,Ebenezer Fontes,"6' 0""",Braga,7,--,Orthodox,dc950d59dc590aca,199 lbs.,13,272,0.42,2.42,50%,71%,0.6,0%,0.00,90%
1,Joe,"5' 8""",Brammer,3,--,Orthodox,013da757877044a2,155 lbs.,7,273,2.80,2.15,31%,56%,0.0,50%,0.81,50%
0,David,"6' 1""",Branch,4,"78.0""",Orthodox,d2c55d1d2e67773b,185 lbs.,21,274,1.55,1.65,40%,57%,0.0,34%,2.25,42%
0,Diego,"5' 7""",Brandao,11,"68.0""",Orthodox,c2e3e67b5911bfb7,145 lbs.,24,275,3.38,2.94,47%,62%,0.6,68%,3.21,80%
0,Michael,--,Bravo,4,--,,dc63542668295c23,155 lbs.,7,276,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Martin,"5' 8""",Bravo,1,"71.0""",Southpaw,9c44f290f5726d95,145 lbs.,12,277,4.63,7.76,45%,54%,0.0,0%,0.00,83%
0,Tom,"6' 3""",Breese,1,"73.0""",Southpaw,1588b787bda7b540,185 lbs.,10,278,2.65,3.61,49%,63%,0.4,0%,0.00,72%
1,Chris,"5' 8""",Brennan,13,--,Orthodox,b19fc66613dc75b9,170 lbs.,19,279,0.97,0.60,40%,50%,2.1,0%,0.00,25%
0,Charlie,"5' 10""",Brenneman,8,"72.0""",Orthodox,98f6da59d765ec94,155 lbs.,19,280,1.55,1.52,56%,46%,0.0,42%,4.23,72%
0,Mack,--,Brewer,1,--,,106a925d947a0de9,205 lbs.,0,281,6.67,0.00,0%,36%,0.0,0%,0.00,0%
1,Jason,"5' 11""",Brilz,5,"71.0""",Orthodox,497ba5b12a4bfc47,205 lbs.,18,282,1.78,2.66,40%,65%,1.3,25%,2.37,25%
0,Marcus,"5' 4""",Brimage,5,"71.0""",Southpaw,81801f57bd0a7c41,135 lbs.,7,283,3.64,3.97,35%,56%,0.0,100%,0.56,80%
0,Aaron,"6' 3""",Brink,21,--,Orthodox,cf1a88371c8cb690,205 lbs.,25,284,5.71,3.49,42%,57%,0.0,0%,0.00,0%
1,Henry,"5' 8""",Briones,7,"69.0""",,01fcef7e3d051722,135 lbs.,19,285,4.79,3.69,42%,55%,0.4,0%,0.00,45%
0,Marcelo,"6' 1""",Brito,5,--,Orthodox,3a97fda0de6f1fa4,170 lbs.,8,286,3.53,0.60,20%,55%,0.0,0%,0.00,50%
0,Antwain,"6' 1""",Britt,5,"77.0""",,2833f50b20e96e52,205 lbs.,11,287,2.81,1.46,39%,44%,0.0,40%,1.56,50%
0,Drew,--,Brokenshire,2,--,,aa571d75f80fde7d,--,4,288,0.00,0.00,0%,0%,0.0,0%,0.00,0%
1,Mike,"6' 0""",Bronzoulis,3,--,,df3c39573d01f55b,155 lbs.,13,289,2.54,1.13,34%,37%,0.0,0%,0.00,33%
0,Jonathan,"6' 0""",Brookins,6,"73.0""",Southpaw,b0a6124751a56bc4,145 lbs.,14,290,3.63,2.69,39%,56%,0.3,17%,1.94,80%
0,Will,"5' 10""",Brooks,4,"72.0""",Orthodox,b6e6c3b1dcaae0a1,155 lbs.,18,291,2.54,4.26,59%,56%,0.3,51%,2.08,82%
0,CM,"6' 1""",Punk,1,"73.0""",Orthodox,a8c9d16fe2a14d72,170 lbs.,0,292,8.96,0.00,0%,37%,0.0,0%,0.00,0%
0,Jarred,"5' 3""",Brooks,1,"62.0""",Switch,81d9df19e255b8b6,125 lbs.,13,293,1.67,1.90,43%,62%,0.5,63%,6.00,66%
1,Rob,"6' 2""",Broughton,7,"74.0""",,a7d687e6ecb30981,265 lbs.,15,294,2.54,2.83,60%,51%,3.2,0%,0.00,26%
0,Lee,"6' 1""",Brousseau,3,--,,0974d8d4053a7237,205 lbs.,5,295,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Matt,"6' 0""",Brown,16,"75.0""",Orthodox,31123249b0bbf52e,170 lbs.,23,296,2.64,3.78,53%,56%,1.6,46%,1.57,63%
0,Mike,"5' 6""",Brown,9,"70.0""",Orthodox,e0b74df14f52cd15,145 lbs.,26,297,2.45,2.98,44%,60%,0.6,40%,3.23,66%
0,Dominic,"5' 11""",Brown,21,--,,52b3ec072ad497a4,190 lbs.,14,298,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Todd,"5' 11""",Brown,4,--,Orthodox,9b68bf67c5695185,205 lbs.,15,299,3.85,2.15,45%,48%,0.0,0%,0.00,50%
0,Terrell,--,Brown,1,--,,85df85a4e276c90e,185 lbs.,3,300,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Chris,--,Brown,4,--,,9e2624ac992660c6,170 lbs.,6,301,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Frederick,"6' 0""",Brown,2,--,,880c6b788266a3ef,235 lbs.,3,302,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Randy,"6' 3""",Brown,2,"78.0""",Orthodox,c6aee362c7a7d482,170 lbs.,10,303,2.41,2.96,45%,53%,0.7,40%,0.87,78%
0,Damien,"5' 10""",Brown,12,"68.0""",Orthodox,d024ed963e8bf7ea,155 lbs.,17,304,4.86,3.66,38%,50%,0.7,27%,0.68,53%
0,Humberto,"5' 10""",Brown,5,"71.0""",,e9e7e1c8ff289e1b,145 lbs.,4,305,2.19,1.71,50%,62%,0.0,25%,1.43,0%
1,Travis,"6' 6""",Browne,7,"79.0""",Orthodox,3236bf606fe9fa5b,255 lbs.,18,306,4.31,2.93,41%,42%,0.2,68%,1.21,75%
0,Junie,"5' 9""",Browning,5,--,Orthodox,d74cba8566291bfa,155 lbs.,4,307,1.76,3.76,48%,66%,3.5,66%,3.53,0%
0,Jules,"6' 0""",Bruchez,2,--,Southpaw,d1dcd4e96464a53d,205 lbs.,1,308,5.52,0.69,50%,46%,0.0,0%,0.00,0%
0,Justin,"5' 9""",Bruckmann,3,--,Orthodox,5f8e00c27b7e7410,170 lbs.,7,309,5.91,0.59,66%,16%,0.0,0%,0.00,33%
0,Steve,"5' 10""",Bruno,5,--,Orthodox,2f3f12002564bb55,170 lbs.,14,310,3.38,0.96,52%,36%,0.4,25%,1.94,46%
0,Fernando,"5' 6""",Bruno,4,"70.0""",,b8c0f30ee9a98b69,145 lbs.,16,311,1.78,1.75,39%,48%,0.5,22%,2.02,56%
0,Derek,"6' 1""",Brunson,6,"77.0""",Southpaw,b1a3e0aca758b322,185 lbs.,18,312,2.55,3.16,45%,50%,0.6,32%,2.88,100%
0,Josh,"5' 10""",Bryant,1,--,Orthodox,01f022fa494188e2,185 lbs.,12,313,6.10,1.10,20%,43%,0.0,0%,0.00,0%
0,Justin,"6' 0""",Buchholz,6,"73.0""",Orthodox,231926533134ec1f,155 lbs.,12,314,4.14,2.35,26%,51%,0.8,0%,0.00,33%
0,Zak,"5' 10""",Bucia,4,--,,6bbb8dc6e128779e,170 lbs.,7,315,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Courtney,"5' 10""",Buck,5,--,Orthodox,3feed7d02711d8b7,135 lbs.,10,316,3.24,1.49,28%,54%,0.0,0%,0.00,33%
0,Julia,"5' 7""",Budd,1,"67.0""",,dcdc4503b9d49977,145 lbs.,3,317,0.81,3.40,76%,47%,0.0,62%,2.43,83%
0,Mike,"5' 9""",Budnik,4,"68.0""",Orthodox,b98209144b63ae26,145 lbs.,11,318,0.95,0.65,52%,53%,3.4,0%,0.00,0%
0,Francisco,"5' 9""",Bueno,2,--,Orthodox,a72d260b436924c4,225 lbs.,5,319,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Paul,"6' 2""",Buentello,14,"77.0""",Orthodox,f0abbb6f3444dae7,245 lbs.,29,320,3.83,3.29,45%,52%,0.4,33%,0.19,39%
0,Lee Kwan,"6' 2""",Bum,1,--,Orthodox,c0342805a1948cbb,286 lbs.,0,321,0.00,0.71,14%,100%,0.0,0%,0.00,0%
0,Josh,"6' 1""",Bumgarner,3,--,,9900ab86a4c458bd,170 lbs.,6,322,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Shawn,"5' 5""",Bunch,3,--,,6e9af164ab91a229,135 lbs.,7,323,1.55,0.00,0%,55%,0.0,0%,0.00,50%
0,Wuliji,"5' 9""",Buren,5,"69.0""",Orthodox,2296125b6c362355,145 lbs.,10,324,1.73,1.13,28%,73%,0.0,36%,4.00,100%
0,Shane,"5' 11""",Burgos,1,"75.0""",Orthodox,98d961097baaf308,145 lbs.,10,325,5.29,6.49,46%,66%,0.0,100%,0.57,94%
0,Joshua,"5' 10""",Burkman,17,"72.0""",Orthodox,6da99156486ed6c2,170 lbs.,29,326,3.13,2.69,43%,51%,0.3,36%,2.53,72%
0,Mads,"5' 8""",Burnell,2,"69.0""",Orthodox,69f01b25dfabaf6b,145 lbs.,9,327,2.91,1.13,46%,39%,0.6,42%,1.70,22%
0,Mikey,"5' 6""",Burnett,2,--,Orthodox,4c805f5f58a75df0,170 lbs.,5,328,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Kevin,"5' 10""",Burns,5,"74.0""",Orthodox,a6d8bfe9e0c8153b,170 lbs.,9,329,4.30,2.74,38%,52%,0.8,50%,0.28,47%
0,Gilbert,"5' 10""",Burns,2,"71.0""",Orthodox,23024fdfc966410a,155 lbs.,13,330,3.41,2.68,38%,58%,0.9,37%,2.29,38%
0,Josh,"6' 1""",Burns,10,--,,1e092415a7eeaf65,244 lbs.,8,331,5.73,2.40,48%,32%,0.0,0%,0.00,100%
3,Derrick,--,Burnsed,2,--,,2213330f082f82d5,155 lbs.,8,332,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Nah-Shon,"5' 11""",Burrell,3,"73.0""",Orthodox,2c64c035485906aa,170 lbs.,9,333,3.45,4.83,47%,56%,0.3,0%,0.00,52%
0,Martin,"5' 9""",Buschkamp,0,"70.0""",Orthodox,8fc30d8cebb17116,145 lbs.,9,334,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,George,"6' 1""",Bush,2,--,,f0c779dc2ca3816c,205 lbs.,5,335,2.31,6.35,64%,55%,0.0,66%,17.31,0%
0,Bubba,"6' 0""",Bush,3,"73.0""",Orthodox,132505067f08c54d,185 lbs.,8,336,7.01,0.63,55%,25%,0.0,50%,2.82,60%
1,Murilo,"6' 2""",Bustamante,8,--,Orthodox,85d905f7c4f5a1af,183 lbs.,14,337,1.90,1.33,32%,60%,1.2,33%,2.46,54%
0,Nick,"5' 9""",Bustamante,3,--,,51b1ca2a4b064101,170 lbs.,5,338,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Eduardo,"5' 8""",Bustillos,3,--,,f273f1b8df04c8a1,135 lbs.,5,339,6.22,2.61,59%,35%,0.0,0%,0.00,100%
0,Jason,"6' 3""",Butcher,2,--,,30e39145fec48d25,185 lbs.,10,340,2.73,1.82,40%,25%,0.0,50%,13.64,0%
0,Todd,"6' 1""",Butler,4,--,Southpaw,3fed746acfd026dd,200 lbs.,1,341,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Goldman,--,Butler,4,--,,e2d5072048b825b1,--,1,342,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Ian,"5' 8""",Butler,3,--,,6b8fd98eb52363d1,155 lbs.,3,343,6.69,2.09,14%,36%,0.0,0%,0.00,50%
1,Raphael,"6' 3""",Butler,2,--,,f941505e35fb1eae,261 lbs.,9,344,0.94,4.69,45%,91%,14.1,0%,0.00,100%
0,JP,"5' 6""",Buys,1,"66.0""",Orthodox,0b362247806341e5,125 lbs.,4,345,3.35,2.01,42%,46%,0.0,50%,4.02,0%
0,Charles,"5' 10""",Byrd,4,"73.0""",Orthodox,76ee3d666c648f6b,185 lbs.,10,346,0.82,3.33,58%,61%,2.8,100%,3.77,57%
0,Steve,"6' 0""",Byrnes,1,--,Orthodox,43612456979e5d5e,170 lbs.,6,347,2.67,1.20,51%,27%,4.0,60%,3.00,0%
0,Michael,"5' 11""",Byrnes,2,--,,87f0b37f153cf497,155 lbs.,5,348,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Yan,"5' 11""",Cabral,3,"73.0""",Orthodox,7cdd3e5d3aa9cb39,155 lbs.,12,349,1.98,2.02,47%,62%,1.2,35%,2.89,37%
0,Alvin,"5' 6""",Cacdac,11,--,Orthodox,ce7871949b0ed2bf,125 lbs.,16,350,0.61,1.21,66%,0%,0.0,0%,0.00,0%
