draws,first_name,height,last_name,losses,reach,stance,url,weight,wins,fighter_id
0,Luis,"6' 2""",Henrique,4,"74.0""",Orthodox,"e5bda12faabfc850""",243 lbs.,10,938
0,Paulo,"6' 1""",Costa,0,"72.0""",,"2e5c2aa8e4ab9d82""",185 lbs.,11,939
0,Danny,"6' 0""",Henry,2,"73.0""",Orthodox,"f7d73e452b064bf2""",145 lbs.,12,940
0,TJ,"5' 7""",Hepburn,2,--,,"e1acbb6352ca3551""",155 lbs.,4,941
0,Ed,"6' 1""",Herman,13,"77.0""",Orthodox,"06f36cf4bd97ec77""",205 lbs.,24,942
0,Dave,"6' 4""",Herman,6,"76.0""",Orthodox,"cbd6f1abf955e628""",242 lbs.,21,943
0,Jack,"6' 1""",Hermansson,4,"77.0""",Orthodox,"0a1942069c9ad6b6""",185 lbs.,16,944
0,Noe,--,Hernandez,5,--,Orthodox,"df2cf66d8c0123db""",--,5,945
0,Junior,"5' 9""",Hernandez,6,"69.0""",Orthodox,"915c8d39d4a0e7d1""",135 lbs.,14,946
0,Alexander,"5' 9""",Hernandez,1,"72.0""",Orthodox,"262a7d06203657e6""",155 lbs.,9,947
1,Chris,"5' 10""",Herrera,2,--,,"f71028a6e5128856""",185 lbs.,3,948
0,Geane,"5' 5""",Herrera,3,"66.0""",Orthodox,"c169545ab0825f44""",125 lbs.,9,949
0,Alvaro,"6' 0""",Herrera,5,"74.0""",,"74d35fbc9c6a61bd""",170 lbs.,9,950
0,Felice,"5' 4""",Herrig,7,"65.0""",Orthodox,"b6850671a008bf9a""",115 lbs.,14,951
0,Heath,"6' 4""",Herring,14,"78.0""",Orthodox,"7450525c7ba032a0""",250 lbs.,28,952
0,Clint,"6' 2""",Hester,6,"77.0""",Orthodox,"92b62174c175ce19""",205 lbs.,11,953
0,Jimy,"5' 9""",Hettes,3,"71.0""",Southpaw,"893d51aaf024eddd""",145 lbs.,11,954
0,Conor,"5' 10""",Heun,4,--,Orthodox,"fdb02029556ff4ed""",155 lbs.,9,955
0,Marcus,"5' 6""",Hicks,3,"64.0""",Southpaw,"e69c5ce12f4e762b""",155 lbs.,9,956
0,Jay,"6' 0""",Hieron,7,"75.0""",Orthodox,"5bb0a618ad03ac64""",170 lbs.,23,957
0,Jason,"5' 8""",High,5,"71.0""",Southpaw,"e5d03e4d966126bd""",155 lbs.,19,958
0,Richie,"5' 8""",Hightower,4,--,Orthodox,"318e629d1eb7aa49""",170 lbs.,8,959
0,Alex,"5' 10""",Higley,3,--,,"2af2d675f7d847e3""",145 lbs.,4,960
0,Corey,"6' 4""",Hill,4,"80.0""",Orthodox,"abbc737317f66b81""",155 lbs.,4,961
1,Isaiah,"5' 10""",Hill,7,--,,"86b30a86664cb6e4""",155 lbs.,5,962
0,Angela,"5' 3""",Hill,4,"64.0""",Orthodox,"f0feeb2192937424""",115 lbs.,8,963
0,Branden Lee,"6' 3""",Hinkle,11,--,Orthodox,"06f0ffa6446c5b6d""",235 lbs.,15,964
2,Hatsu,"5' 11""",Hioki,9,"70.0""",Orthodox,"ef7fa30364cbe7f2""",145 lbs.,27,965
4,Alan,"5' 5""",Hiro,4,--,Orthodox,"483b3170b3c05cf0""",135 lbs.,11,966
0,Kuniyoshi,"5' 10""",Hironaka,8,"70.0""",Orthodox,"9d4522df6fc49a47""",168 lbs.,19,967
2,Mizuto,"5' 7""",Hirota,9,"67.0""",Orthodox,"35faad160d346839""",155 lbs.,19,968
6,Yuji,"5' 10""",Hisamatsu,19,--,,"8332a607df696345""",185 lbs.,15,969
0,Kwan,"5' 5""",Ho Kwak,2,"70.0""",Switch,"c13042265355a290""",135 lbs.,9,970
0,Matt,"5' 10""",Hobar,3,"70.0""",Southpaw,"b57edace7b647f07""",135 lbs.,9,971
1,Bobby,"6' 2""",Hoffman,10,--,Orthodox,"afaad7d6a581e307""",245 lbs.,36,972
0,Sam,"6' 2""",Hoger,4,--,Orthodox,"84a067c46306a737""",205 lbs.,10,973
0,Andrew,"5' 11""",Holbrook,3,"70.0""",Southpaw,"66ab58d0b3783607""",155 lbs.,12,974
0,Sean,"5' 10""",Holden,2,--,,"acbb9c76f5894e36""",170 lbs.,5,975
0,Chris,"5' 11""",Holdsworth,0,"71.0""",,"fc60ecf0671b9489""",135 lbs.,7,976
0,Roger,"5' 11""",Hollett,5,"70.0""",Orthodox,"27d65e9d0fba61ea""",205 lbs.,13,977
0,Max,"5' 11""",Holloway,3,"69.0""",Orthodox,"150ff4cc642270b9""",155 lbs.,19,978
0,Gabrielle,"5' 3""",Holloway,5,--,,"e30715382f42b772""",145 lbs.,6,979
0,Jeremie,"6' 0""",Holloway,3,--,,"ee28aa7f1043756c""",170 lbs.,8,980
0,Holly,"5' 8""",Holm,4,"69.0""",Southpaw,"634e2fb70bde3fd5""",145 lbs.,11,981
0,Rex,"6' 3""",Holman,2,--,Southpaw,"b5ea750025697880""",205 lbs.,4,982
0,Kurt,"5' 11""",Holobaugh,4,"73.0""",Orthodox,"a7151778b3381036""",145 lbs.,17,983
1,Paddy,"5' 10""",Holohan,2,"69.0""",Orthodox,"6e7c758f5cdec01a""",125 lbs.,12,984
0,Mark,"6' 0""",Holst,3,--,Orthodox,"c11f50e9c1513ce9""",155 lbs.,9,985
0,Scott,"5' 9""",Holtzman,2,"69.0""",Orthodox,"df1eb4354d18a906""",155 lbs.,11,986
0,Sabah,"6' 0""",Homasi,8,"72.0""",Orthodox,"71f048adbfed5b49""",170 lbs.,11,987
0,Mark,"5' 8""",Hominick,12,"68.0""",Orthodox,"0a97691039c4bbfb""",145 lbs.,20,988
0,Barb,"5' 4""",Honchak,4,"65.0""",,"472f6f6e6d962f40""",125 lbs.,10,989
0,Chris,"5' 10""",Honeycutt,1,"73.0""",,"4d2e3320d815f687""",170 lbs.,9,990
3,Satoshi,"6' 1""",Honma,6,--,Orthodox,"d2b1c1317a39f6c6""",205 lbs.,4,991
0,Lorenzo,"6' 3""",Hood,4,--,,"7f9abc4db2d05764""",265 lbs.,9,992
0,Dan,"6' 0""",Hooker,7,"75.0""",Switch,"193b9d1858bc4df3""",155 lbs.,16,993
0,Darrell,"5' 10""",Horcher,3,"70.0""",Southpaw,"18e8b7070228e728""",155 lbs.,13,994
0,Moti,"6' 4""",Horenstein,6,--,Orthodox,"baf942f4bcb09894""",230 lbs.,1,995
0,Kyoji,"5' 5""",Horiguchi,2,"66.0""",Orthodox,"98aa60cf58071fd6""",125 lbs.,18,996
5,Jeremy,"6' 1""",Horn,21,"74.0""",Orthodox,"8d26912cd2aeb366""",185 lbs.,88,997
0,Matt,"5' 4""",Horning,25,--,,"21632ba272c0785a""",125 lbs.,20,998
1,Chris,"5' 9""",Horodecki,3,"69.0""",Orthodox,"e29cf523ebd155c5""",155 lbs.,18,999
1,Matt,"6' 1""",Horwich,19,--,Orthodox,"049d698d773eb3e1""",185 lbs.,26,1000
1,John,"5' 10""",Hosman,8,--,Southpaw,"57591bbf1623574e""",135 lbs.,18,1001
0,Jeff,"5' 7""",Hougland,6,"68.0""",Orthodox,"97a8f39186f489db""",135 lbs.,10,1002
0,Trey,"5' 11""",Houston,4,--,,"c6668eeb261588d3""",185 lbs.,7,1003
0,Brian,"6' 2""",Houston,2,"78.0""",Orthodox,"36fbaa49a09ff997""",185 lbs.,4,1004
0,John,"5' 7""",Howard,12,"71.0""",Orthodox,"fc31f896cde2bc2e""",170 lbs.,23,1005
0,Shane,"5' 8""",Howell,9,"69.0""",Orthodox,"a7de976620f2ed13""",125 lbs.,13,1006
0,Alex,"6' 7""",Huddleston,2,--,,"8b9197746bd3e005""",254 lbs.,6,1007
1,Roger,"5' 9""",Huerta,5,"70.0""",Orthodox,"daf1b84aebd6602b""",155 lbs.,21,1008
0,Matt,"5' 9""",Hughes,9,"73.0""",Switch,"621a6c59f88a44fe""",170 lbs.,45,1009
0,Mark,"5' 9""",Hughes,2,--,Southpaw,"d62bb4d84a7267ba""",205 lbs.,6,1010
0,David,"5' 10""",Hulett,9,--,,"b0718335e9868cfd""",170 lbs.,18,1011
0,Bryan,--,Humes,2,--,,"b9c75e7fc910f587""",265 lbs.,6,1012
0,Abongo,"5' 11""",Humphrey,3,--,Orthodox,"cb1b4d237b0079e6""",205 lbs.,7,1013
1,Mark,"5' 10""",Hunt,12,"72.0""",Orthodox,"eef9b891edbd4604""",265 lbs.,13,1014
0,Adam,"6' 1""",Hunter,1,"73.0""",Orthodox,"edc9eb3051f444fa""",185 lbs.,7,1015
0,Joe,"5' 8""",Hurley,5,--,,"21b54430c8eeb9cc""",155 lbs.,12,1016
0,Solomon,"5' 11""",Hutcherson,7,--,Southpaw,"155bfc7ed36622df""",185 lbs.,11,1017
1,Al,"5' 9""",Iaquinta,4,"70.0""",Orthodox,"59279a7c978f7da0""",155 lbs.,13,1018
0,Dan,"5' 7""",Ige,2,"71.0""",Orthodox,"82a5152216251682""",145 lbs.,8,1019
0,Fabiano,"5' 8""",Iha,5,--,Orthodox,"263ebd4a669e1e98""",155 lbs.,9,1020
5,Seichi,"5' 11""",Ikemoto,17,--,Orthodox,"81f38d1640c4e70d""",168 lbs.,20,1021
1,Mikhail,"5' 9""",Iloukhine,11,--,Orthodox,"b71667c778b6d9e5""",205 lbs.,30,1022
0,Yusuke,"5' 8""",Imamura,6,--,Orthodox,"2ce6541127b0e232""",220 lbs.,2,1023
2,Masakazu,"5' 4""",Imanari,9,--,Southpaw,"a4dd5c9a75763295""",139 lbs.,24,1024
0,Brad,"6' 7""",Imes,7,--,Orthodox,"4908c5ee68a50ee5""",265 lbs.,13,1025
0,Chris,"5' 10""",Indich,3,"73.0""",,"d5b7fac960e58920""",170 lbs.,5,1026
0,Guto,"6' 3""",Inocente,4,"77.0""",Orthodox,"e7fe5315b1efeb92""",205 lbs.,6,1027
0,Enson,"5' 10""",Inoue,8,--,Orthodox,"0cf935519d439ba6""",210 lbs.,12,1028
0,Egan,"5' 9""",Inoue,8,--,Southpaw,"37a6c95201592fea""",190 lbs.,13,1029
4,Katsuya,"5' 9""",Inoue,9,--,Southpaw,"b5882371e2a3900d""",168 lbs.,19,1030
0,Takeshi,"5' 8""",Inoue,5,--,,"a61a0cd2829e5d4e""",145 lbs.,20,1031
0,Naoki,"5' 9""",Inoue,0,"71.0""",Orthodox,"199eb7cf6ae90294""",125 lbs.,11,1032
0,Jorge,"6' 1""",Interiano,3,--,,"1e75e6c9de99fa76""",205 lbs.,3,1033
1,Jason,"5' 9""",Ireland,8,--,Southpaw,"05a0556072931f01""",161 lbs.,18,1034
0,James,"6' 2""",Irvin,9,"75.0""",Orthodox,"a7f4d0902bb64092""",205 lbs.,15,1035
0,Eric,"5' 8""",Irvin,4,--,,"a47c2a6e24757932""",155 lbs.,11,1036
1,Mitsuhiro,"5' 6""",Ishida,7,--,Southpaw,"82f5c81f4e3c3eb5""",154 lbs.,20,1037
2,Teruto,"5' 7""",Ishihara,5,"69.0""",Southpaw,"88cd34d836b4ebcd""",135 lbs.,11,1038
1,Satoshi,"5' 11""",Ishii,1,--,Orthodox,"c8a49ff2acb6f3c5""",240 lbs.,4,1039
3,Eiji,"5' 10""",Ishikawa,17,--,,"eb89dc31949a1427""",170 lbs.,22,1040
1,Tokimitsu,"6' 0""",Ishizawa,5,--,Orthodox,"f3155a94ca420126""",185 lbs.,1,1041
0,Wallid,"5' 7""",Ismail,3,--,Orthodox,"da6dfd09cca1d705""",205 lbs.,9,1042
0,Leandro,"5' 7""",Issa,6,"69.0""",Orthodox,"d1e1fdcea7c8a90a""",135 lbs.,13,1043
1,Tomomi,"5' 3""",Iwama,5,--,Orthodox,"ac5f67109accb482""",155 lbs.,9,1044
0,Yoislandy,"5' 11""",Izquierdo,2,--,Southpaw,"afc2a7ce0c763bd5""",155 lbs.,6,1045
0,Hiroshi,--,Izumi,2,--,Orthodox,"53e4e21f4c688801""",205 lbs.,4,1046
0,Yves,"5' 7""",Jabouin,11,"68.0""",Orthodox,"b4eeac608fc82f88""",135 lbs.,20,1047
0,Kevin,"5' 10""",Jackson,2,--,Switch,"13b2f59210dda9cc""",199 lbs.,4,1048
1,Eugene,"5' 8""",Jackson,9,--,Orthodox,"ce783bf73b5131f9""",185 lbs.,15,1049
0,Rampage,"6' 1""",Jackson,11,"73.0""",Orthodox,"ffc088e64fab57e9""",205 lbs.,36,1050
0,Jeremy,"5' 10""",Jackson,5,--,Orthodox,"ad32471f01e7b1a5""",170 lbs.,9,1051
1,Damon,"5' 11""",Jackson,1,"71.0""",Switch,"29af297d9f1de0f8""",145 lbs.,9,1052
0,Kenyon,"6' 0""",Jackson,3,--,,"56c5132870a526d5""",185 lbs.,4,1053
0,Jason,"6' 1""",Jackson,2,"78.0""",Orthodox,"ca8da445dfa82d56""",170 lbs.,7,1054
0,Eric,--,Jacob,9,--,,"ba17afef01ed78b6""",155 lbs.,1,1055
0,Dustin,"6' 4""",Jacoby,3,"78.0""",Orthodox,"e4277e87a789d687""",185 lbs.,6,1056
0,Justin,"5' 10""",James,7,--,Orthodox,"1ea8df62b3f8fea6""",155 lbs.,13,1057
1,Nate,"6' 0""",James,7,--,,"a34fecf2f4e5a317""",185 lbs.,13,1058
0,Ryan,"6' 3""",Janes,3,"76.0""",Orthodox,"b59037262c8fe060""",185 lbs.,10,1059
0,Josh,"5' 11""",Janousek,1,"73.0""",Orthodox,"8f7380fb0916dc77""",185 lbs.,8,1060
0,Dave,"5' 9""",Jansen,3,"73.0""",Orthodox,"335ad945324c3a2e""",155 lbs.,15,1061
0,Jaime,"6' 1""",Jara,10,--,Southpaw,"805ad1801eb26abb""",205 lbs.,32,1062
2,Keith,"6' 2""",Jardine,10,"76.0""",Orthodox,"b9d0fd83bb8a147a""",185 lbs.,17,1063
0,Brock,"5' 11""",Jardine,3,"73.0""",Orthodox,"64959f90b6dd9759""",170 lbs.,9,1064
0,Rony,"5' 7""",Jason,7,"70.0""",Orthodox,"b71ce838b01f2cad""",145 lbs.,15,1065
0,Louis,"5' 7""",Jauregui,2,--,,"0e8744ded08ee5fb""",170 lbs.,4,1066
0,Joanna,"5' 6""",Jedrzejczyk,2,"65.0""",Orthodox,"3d6749c4267da18f""",115 lbs.,14,1067
0,Bubba,"5' 7""",Jenkins,4,--,,"5e841bb3752b6e86""",145 lbs.,11,1068
0,Adrienna,"5' 8""",Jenkins,6,--,,"dae85a6a83f53215""",145 lbs.,19,1069
0,Ryan,"6' 1""",Jensen,8,"76.0""",Orthodox,"aae99701b21554e4""",185 lbs.,15,1070
2,Kyle,"5' 9""",Jensen,11,--,Orthodox,"aec273fcb765330d""",170 lbs.,40,1071
0,Chanmi,"5' 5""",Jeon,2,"67.0""",Orthodox,"24174a3f44ce8e03""",115 lbs.,5,1072
0,Maciej,"6' 0""",Jewtuszko,1,--,Southpaw,"6b5b9be990774f0e""",155 lbs.,8,1073
2,Ronald,"5' 11""",Jhun,24,--,Orthodox,"b9e871af730f826c""",170 lbs.,24,1074
1,Gilbert,--,Jimenez,12,--,,"59d36ddfcb27b7dc""",155 lbs.,8,1075
0,Ryan,"6' 1""",Jimmo,5,"73.0""",Orthodox,"bc3ec52ef70fc155""",205 lbs.,19,1076
0,Li,"6' 0""",Jingliang,5,"71.0""",Orthodox,"e64b96c07d7ce999""",170 lbs.,14,1077
0,Carls,"5' 5""",John De Tomas,2,"71.0""",Southpaw,"2a4200ead401a9ce""",125 lbs.,8,1078
1,Phil,"5' 2""",Johns,13,--,Southpaw,"a8fa0c4e95512806""",170 lbs.,30,1079
0,Brett,"5' 7""",Johns,0,"71.0""",Orthodox,"ec52462a1b41f714""",135 lbs.,15,1080
0,Anthony,"6' 2""",Johnson,6,"78.0""",Orthodox,"365fee2da473b177""",205 lbs.,22,1081
0,DaMarques,"6' 1""",Johnson,12,"75.0""",Orthodox,"322a56923b396b4d""",170 lbs.,18,1082
0,Ricky,"5' 8""",Johnson,4,--,Orthodox,"fa2fca260beeb9c0""",145 lbs.,5,1083
0,Tony,--,Johnson,2,--,,"3641a0d117e9bc6c""",185 lbs.,4,1084
0,Lavar,"6' 4""",Johnson,7,"82.0""",Orthodox,"e6c5908910cc26e4""",240 lbs.,17,1085
1,Demetrious,"5' 3""",Johnson,2,"66.0""",Orthodox,"8a304bfd6bf04a57""",125 lbs.,27,1086
0,Michael,"5' 10""",Johnson,13,"73.0""",Southpaw,"511e82663651438d""",155 lbs.,18,1087
0,Deshaun,--,Johnson,9,--,,"bf97ad31eae89429""",167 lbs.,6,1088
1,Kajan,"5' 11""",Johnson,12,"75.0""",Orthodox,"633a45d131192ffe""",155 lbs.,23,1089
0,Dashon,"5' 7""",Johnson,2,"70.0""",Orthodox,"36207c58e854cae5""",145 lbs.,9,1090
0,Tim,"6' 3""",Johnson,4,"77.0""",Southpaw,"cc900af167fbedfd""",265 lbs.,12,1091
0,Tony,"6' 1""",Johnson,3,--,,"a45bab49951a45cd""",265 lbs.,11,1092
0,Jordan,"6' 2""",Johnson,0,"79.0""",Orthodox,"99bcdf5eac39898f""",205 lbs.,9,1093
0,Brian,"6' 3""",Johnston,5,--,Orthodox,"1c3f5e85b59ec710""",230 lbs.,5,1094
0,Daniel,"6' 1""",Jolly,2,"75.0""",Orthodox,"eeabcd4dc6619129""",205 lbs.,5,1095
1,Paul,"5' 9""",Jones,1,--,Orthodox,"f341f9551ba744e2""",199 lbs.,11,1096
0,Jon,"6' 4""",Jones,1,"84.0""",Orthodox,"07f72a2a7591b409""",205 lbs.,22,1097
0,Marcus,"6' 6""",Jones,2,--,Orthodox,"8fa2b06572365321""",265 lbs.,4,1098
0,Tito,"5' 8""",Jones,6,--,Southpaw,"7b223a22a6c26868""",145 lbs.,7,1099
0,Roy,--,Jones,2,--,,"be8dfcf0442812b1""",205 lbs.,6,1100
0,Justin,"5' 11""",Jones,2,"78.0""",Orthodox,"9b75954db8db2a08""",185 lbs.,9,1101
0,Ben,--,Jones,4,--,,"329aff8e958a2997""",185 lbs.,4,1102
0,Chris,"5' 9""",Jones,5,--,,"509319d35664369e""",149 lbs.,10,1103
0,Roshaun,"5' 8""",Jones,6,--,,"8a9f54b9056b07f5""",135 lbs.,2,1104
0,Jamelle,"6' 0""",Jones,5,"75.0""",Orthodox,"1dda22d0ac3d1271""",205 lbs.,7,1105
0,Jocelyn,"5' 7""",Jones-Lybarger,4,"64.0""",Orthodox,"1a98c9dbb7fc3959""",115 lbs.,6,1106
0,Kevin,"6' 3""",Jordan,9,--,Orthodox,"02e52b3a595f0786""",245 lbs.,11,1107
2,Joe,"5' 6""",Jordan,13,--,Orthodox,"712c4db78b9373d1""",155 lbs.,49,1108
0,Shawn,"6' 0""",Jordan,7,"75.0""",Southpaw,"ca2efc9d7d523c43""",260 lbs.,18,1109
0,Ivan,"5' 9""",Jorge,5,"73.0""",Orthodox,"19db7ac26308178f""",155 lbs.,26,1110
0,Scott,"5' 5""",Jorgensen,12,"66.0""",Orthodox,"0b64d0fed453ef7f""",135 lbs.,15,1111
0,Gareth,--,Joseph,4,--,,"8ecb9f42da5ef5ac""",205 lbs.,9,1112
0,Jeff,"6' 0""",Joslin,3,--,Orthodox,"388abbf8832b5adf""",170 lbs.,5,1113
0,Krzysztof,"6' 1""",Jotko,4,"77.0""",Southpaw,"4e06913c91da5200""",185 lbs.,19,1114
0,Alan,"6' 0""",Jouban,6,"73.0""",Southpaw,"cf65d56b0755ed3b""",170 lbs.,16,1115
0,Mike,"5' 6""",Joy,6,--,Southpaw,"35080a7f406f9ab3""",155 lbs.,10,1116
0,Tony,--,Juarez,7,--,,"97f3692d5444a80a""",155 lbs.,1,1117
0,Jesse,"6' 1""",Juarez,8,--,Orthodox,"cd039ff136d89ded""",170 lbs.,16,1118
0,Luke,"5' 11""",Jumeau,4,"72.0""",Orthodox,"4c288a2b250bb576""",170 lbs.,13,1119
0,Chan Sung,"5' 7""",Jung,4,"72.0""",Orthodox,"c451d67c09c55418""",145 lbs.,14,1120
0,Young Sam,"5' 8""",Jung,4,--,Orthodox,"13104eaed3ae96c3""",139 lbs.,4,1121
1,Scott,"6' 1""",Junk,3,--,Orthodox,"ac70a4f1db1b8c40""",265 lbs.,8,1122
0,Myles,"5' 10""",Jury,2,"73.0""",Orthodox,"08e908ed6d18d6a0""",145 lbs.,17,1123
0,Cris,"5' 8""",Cyborg,1,"68.0""",Orthodox,"634bb0de2eb043b4""",145 lbs.,20,1124
0,Emily,"5' 3""",Peters Kagan,3,"66.0""",,"c1ea9d56cd953586""",115 lbs.,3,1125
0,Sirwan,"5' 5""",Kakai,3,"66.0""",Orthodox,"2525a853486ee670""",135 lbs.,12,1126
0,Geza,"6' 1""",Kalman,9,--,,"304fcd812f12c589""",200 lbs.,4,1127
1,Bryson,"5' 11""",Kamaka,18,--,Orthodox,"9336e86cfd4ceaa1""",170 lbs.,12,1128
0,Martin,"6' 0""",Kampmann,7,"72.0""",Orthodox,"8b69839f3555a67b""",170 lbs.,20,1129
0,Bharat,"5' 7""",Kandare,3,"72.0""",Orthodox,"efd2b3e9bb7965a4""",135 lbs.,5,1130
3,Hiromitsu,"5' 10""",Kanehara,24,--,Orthodox,"eda579d906cf0ca2""",200 lbs.,19,1131
5,Masanori,"5' 7""",Kanehara,13,"67.0""",Orthodox,"f3a078277b3b8ff4""",135 lbs.,25,1132
2,Denis,"5' 11""",Kang,15,"77.0""",Orthodox,"3c241737a6069b9f""",185 lbs.,34,1133
0,Kyung,"5' 9""",Ho Kang,7,"72.0""",Orthodox,"a7897d200692ab64""",135 lbs.,14,1134
0,David,"5' 7""",Kaplan,4,--,Orthodox,"5669b828e7e11329""",155 lbs.,3,1135
1,Georgi,"5' 8""",Karakhanyan,4,--,,"43292ecf0e72c143""",145 lbs.,24,1136
0,Alex,"5' 8""",Karalexis,6,"66.0""",Orthodox,"e361e5c858af6ff1""",155 lbs.,10,1137
2,Yusuke,"5' 7""",Kasuya,3,"67.0""",Southpaw,"3058888c33149a53""",155 lbs.,9,1138
0,Tetsuji,--,Kato,10,--,Orthodox,"542db012217ecb83""",155 lbs.,20,1139
0,Hisaki,"6' 0""",Kato,2,--,,"ebf1c247b2cba375""",185 lbs.,8,1140
0,Calvin,"5' 11""",Kattar,3,"72.0""",Orthodox,"751de04455cfaac0""",145 lbs.,18,1141
0,Sarah,"5' 5""",Kaufman,4,"67.0""",Orthodox,"36df8e119aec6175""",135 lbs.,17,1142
0,Yusuke,"6' 0""",Kawaguchi,4,--,,"fa2320781bfe4f49""",255 lbs.,13,1143
2,Tatsuya,"5' 7""",Kawajiri,10,"69.0""",Orthodox,"80d918336163b80c""",145 lbs.,35,1144
4,Ryo,"5' 11""",Kawamura,6,--,Orthodox,"9e91d7fd2720e241""",205 lbs.,12,1145
0,Julie,"5' 5""",Kedzie,13,"64.0""",Orthodox,"981ab7a0576f76a0""",135 lbs.,16,1146
0,Ryan,"5' 10""",Keenan,2,--,,"a72b20136239ba39""",170 lbs.,4,1147
0,CJ,"6' 0""",Keith,2,--,Orthodox,"c0eecd851dbf3146""",155 lbs.,8,1148
0,Chris,"5' 7""",Kelades,3,"68.0""",Orthodox,"56c9acc4e86046a2""",125 lbs.,9,1149
0,Brian,"5' 6""",Kelleher,8,"66.0""",Switch,"7be14eaed4c74856""",135 lbs.,19,1150
0,Paul,"5' 9""",Kelly,4,"70.0""",Orthodox,"aac5ac38148f0528""",155 lbs.,12,1151
0,John,"5' 9""",Kelly,4,--,,"ace83095105dd205""",170 lbs.,5,1152
0,Daniel,"6' 0""",Kelly,3,"70.0""",Southpaw,"bdcbb976816fd256""",185 lbs.,13,1153
0,Song,"6' 0""",Kenan,4,"71.0""",Orthodox,"32490e80ddab1e5a""",170 lbs.,13,1154
0,Tim,"5' 11""",Kennedy,6,"74.0""",Orthodox,"3c660c90d48fc80d""",185 lbs.,18,1155
0,Steve,"5' 11""",Kennedy,8,"71.0""",Orthodox,"185fb0200a4605e6""",170 lbs.,22,1156
0,Jeremy,"5' 11""",Kennedy,1,"71.0""",Orthodox,"68f6e96c5fa6e044""",145 lbs.,11,1157
0,Waylon,"6' 0""",Kennell,2,--,,"9b8a73b59be8d786""",185 lbs.,4,1158
1,Casey,"5' 7""",Kenney,1,"68.0""",Southpaw,"e7bba7ce4d6c7b07""",125 lbs.,7,1159
0,Aurelijus,--,Kerpe,16,--,Orthodox,"c1e4ae143cce7398""",--,11,1160
0,Mark,"6' 3""",Kerr,11,--,Switch,"a7b48e18ca27795d""",266 lbs.,15,1161
0,Will,"5' 10""",Kerr,3,"69.0""",Orthodox,"ef61d9f5176b3200""",155 lbs.,9,1162
0,Ron,--,Keslar,3,--,,"b84f34b425dfd24b""",185 lbs.,7,1163
0,Rustam,"5' 8""",Khabilov,3,"73.0""",Orthodox,"9b7694d064a8a0ad""",155 lbs.,22,1164
0,Adam,"6' 0""",Khaliev,0,--,Orthodox,"1aba18b5f15d4956""",170 lbs.,6,1165
0,Sergei,"6' 0""",Kharitonov,5,--,Orthodox,"0693b2eab79198ea""",245 lbs.,18,1166
0,Alfred,"5' 8""",Khashakyan,3,"70.0""",Orthodox,"3929efe0c0a83d07""",135 lbs.,8,1167
0,Akira,"5' 8""",Kikuchi,4,--,Orthodox,"9c37681096c6f3a9""",155 lbs.,16,1168
2,Katsunori,"5' 8""",Kikuno,8,"66.0""",Orthodox,"44470bfd9483c7ad""",145 lbs.,23,1169
3,Sanae,"5' 9""",Kikuta,7,--,Orthodox,"e4bde462b043d3e1""",200 lbs.,30,1170
1,Dong Hyun,"6' 2""",Kim,4,"76.0""",Southpaw,"9bcf8603ceb25680""",170 lbs.,22,1171
0,Dae Won,"5' 11""",Kim,6,--,Orthodox,"354808cf38d9d73c""",180 lbs.,11,1172
0,Jong Wang,"6' 1""",Kim,21,--,,"380e8b023290d091""",240 lbs.,11,1173
0,Min Soo,"6' 1""",Kim,7,--,Southpaw,"831b937811804dad""",255 lbs.,3,1174
3,Jong Man,"5' 7""",Kim,11,--,Orthodox,"dba230fe33011201""",139 lbs.,22,1175
3,Dong Hyun,"5' 11""",Kim,8,"70.0""",Orthodox,"98a6b2361045898f""",155 lbs.,16,1176
2,Ji Yeon,"5' 7""",Kim,1,"72.0""",Orthodox,"a20f234df70f2182""",125 lbs.,7,1177
0,Jeremy,"6' 0""",Kimball,7,"72.0""",Switch,"917a5cb9821df261""",205 lbs.,15,1178
0,Rob,"5' 10""",Kimmons,8,"73.0""",Orthodox,"054defd5420a551f""",185 lbs.,24,1179
0,Dustin,"5' 7""",Kimura,3,"71.0""",Orthodox,"fe91d254db77a7fc""",135 lbs.,12,1180
0,Taiei,"5' 11""",Kin,3,--,Orthodox,"c7ac79839e86ce33""",185 lbs.,4,1181
0,Mike,"6' 3""",King,1,"75.0""",,"564c2f5f9eb45d67""",185 lbs.,5,1182
0,Kyle,"6' 4""",Kingsbury,6,"76.0""",Orthodox,"b959e8c7fd8390d2""",205 lbs.,11,1183
0,Yurij,"5' 8""",Kiseliov,3,--,Orthodox,"51d2aaaca56e5b40""",185 lbs.,5,1184
0,Justine,"5' 5""",Kish,2,"64.0""",Orthodox,"928ae2e5b5f7a9ec""",125 lbs.,6,1185
9,Satoru,"5' 6""",Kitaoka,11,--,,"e2ac5bb645f33088""",154 lbs.,29,1186
0,Seth,"6' 2""",Kleinbeck,4,--,,"8ad022dd81224f61""",185 lbs.,8,1187
0,Stefan,--,Klever,1,--,Orthodox,"bc3876891e155bb5""",185 lbs.,6,1188
1,Drakkar,"5' 9""",Klose,1,"70.0""",Orthodox,"7cbf7c78d3b34218""",155 lbs.,8,1189
3,Michael,"6' 2""",Knaap,20,--,Orthodox,"02f0e04acf102ea9""",220 lbs.,18,1190
1,Kevin,"5' 10""",Knabjian,6,--,Orthodox,"1fac46d466abd5b8""",170 lbs.,10,1191
